epoch,train_loss,val_loss,lr,grad_norm_max,secs,improved,patience,timestamp,model
19,0.1273892289334601,0.1179902944099772,0.0003,0.1264503747224807,3.0,False,1,2026-07-29T07:41:15,SVR-LSTM
20,0.1271142238935271,0.1171805933117866,0.0003,0.1204204484820365,3.0,True,0,2026-07-29T07:41:18,SVR-LSTM
21,0.1267545050644612,0.1173086124216462,0.0003,0.1465956568717956,6.3,False,1,2026-07-29T07:41:24,SVR-LSTM
22,0.1265628556628803,0.1169059644197369,0.0003,0.1618467569351196,3.0,True,0,2026-07-29T07:41:27,SVR-LSTM
23,0.1263049583349909,0.1171702249692036,0.0003,0.1559524238109588,3.0,False,1,2026-07-29T07:41:30,SVR-LSTM
24,0.1260831107477565,0.1163493308064701,0.0003,0.1287320256233215,2.9,True,0,2026-07-29T07:41:33,SVR-LSTM
25,0.125923701760533,0.1161710889702969,0.0003,0.1800340563058853,6.2,True,0,2026-07-29T07:41:40,SVR-LSTM
26,0.1256845604587387,0.1159685451005186,0.0003,0.1518586874008178,3.0,True,0,2026-07-29T07:41:43,SVR-LSTM
27,0.1252941765136771,0.1160439342505984,0.0003,0.1133352890610694,3.0,False,1,2026-07-29T07:41:46,SVR-LSTM
28,0.1252267000111905,0.116436880081892,0.0003,0.1875931024551391,3.0,False,2,2026-07-29T07:41:49,SVR-LSTM
29,0.1249769993863263,0.1152664163446688,0.0003,0.1543195098638534,6.3,True,0,2026-07-29T07:41:55,SVR-LSTM
30,0.1246384672902442,0.1179633817666179,0.0003,0.148824393749237,3.0,False,1,2026-07-29T07:41:58,SVR-LSTM
31,0.1247265548660205,0.114940285969239,0.0003,0.1721154898405075,3.0,True,0,2026-07-29T07:42:01,SVR-LSTM
32,0.1242950119487531,0.1148341291143999,0.0003,0.1460468620061874,3.0,True,0,2026-07-29T07:42:04,SVR-LSTM
33,0.1240708912466908,0.1141350462950848,0.0003,0.1216648370027542,6.2,True,0,2026-07-29T07:42:11,SVR-LSTM
34,0.1239592845295811,0.1144720805133437,0.0003,0.1397275924682617,3.0,False,1,2026-07-29T07:42:14,SVR-LSTM
35,0.1237585713738923,0.1152192484382744,0.0003,0.1532204747200012,3.0,False,2,2026-07-29T07:42:17,SVR-LSTM
36,0.1236609869278394,0.113921411294531,0.0003,0.1911275088787078,3.0,True,0,2026-07-29T07:42:20,SVR-LSTM
37,0.1234633242363458,0.1140686106550824,0.0003,0.1480070203542709,6.2,False,1,2026-07-29T07:42:26,SVR-LSTM
38,0.1233315948601607,0.1137614551481309,0.0003,0.1690284013748169,3.0,True,0,2026-07-29T07:42:29,SVR-LSTM
39,0.123148945235944,0.1135599697111072,0.0003,0.1605936139822006,3.0,True,0,2026-07-29T07:42:32,SVR-LSTM
40,0.1231424327735062,0.1133837283967615,0.0003,0.1658909618854522,3.0,True,0,2026-07-29T07:42:35,SVR-LSTM
41,0.122951863853486,0.1135045659247335,0.0003,0.1950393170118332,6.2,False,1,2026-07-29T07:42:41,SVR-LSTM
42,0.1228212056251672,0.1136189091254721,0.0003,0.1602808982133865,3.0,False,2,2026-07-29T07:42:44,SVR-LSTM
43,0.1225411427217525,0.1129458739043592,0.0003,0.1765333712100982,3.0,True,0,2026-07-29T07:42:47,SVR-LSTM
44,0.1225138674234296,0.1131775084432664,0.0003,0.1803738474845886,3.0,False,1,2026-07-29T07:42:50,SVR-LSTM
45,0.1222539116393078,0.1127592620777559,0.0003,0.161146730184555,6.2,True,0,2026-07-29T07:42:57,SVR-LSTM
46,0.1221666115980881,0.1128877501238833,0.0003,0.2006468921899795,3.0,False,1,2026-07-29T07:43:00,SVR-LSTM
47,0.1221589496666258,0.1127476130131181,0.0003,0.1916043609380722,3.0,True,0,2026-07-29T07:43:03,SVR-LSTM
48,0.1219987029557699,0.1122609017068868,0.0003,0.1903922408819198,3.0,True,0,2026-07-29T07:43:06,SVR-LSTM
49,0.1219757739659194,0.1124233083574326,0.0003,0.1887018084526062,6.1,False,1,2026-07-29T07:43:12,SVR-LSTM
50,0.121564970926924,0.1122776754200458,0.0003,0.2067757397890091,3.1,False,2,2026-07-29T07:43:15,SVR-LSTM
51,0.1215489965546262,0.1120767591746298,0.0003,0.182398110628128,3.1,True,0,2026-07-29T07:43:18,SVR-LSTM
52,0.1213768268679524,0.1123292829309191,0.0003,0.1612199693918228,2.9,False,1,2026-07-29T07:43:21,SVR-LSTM
53,0.1213564266542812,0.1121476906669008,0.0003,0.20673668384552,6.2,False,2,2026-07-29T07:43:27,SVR-LSTM
54,0.1212563534850602,0.1121315066549149,0.0003,0.1838872134685516,3.0,False,3,2026-07-29T07:43:30,SVR-LSTM
55,0.1209884660584586,0.1117164962566815,0.0003,0.2648366391658783,3.0,True,0,2026-07-29T07:43:34,SVR-LSTM
56,0.1209809349788414,0.1120775608489146,0.0003,0.2309209108352661,3.0,False,1,2026-07-29T07:43:37,SVR-LSTM
57,0.1209104818957192,0.1111313756760005,0.0003,0.2209202945232391,6.1,True,0,2026-07-29T07:43:43,SVR-LSTM
58,0.1206490548429908,0.1119854419522888,0.0003,0.1987717300653457,3.1,False,1,2026-07-29T07:43:46,SVR-LSTM
59,0.1206215857476978,0.1108466524753596,0.0003,0.2094738781452179,2.9,True,0,2026-07-29T07:43:49,SVR-LSTM
60,0.120527511704099,0.1120799729948515,0.0003,0.2067749351263046,2.9,False,1,2026-07-29T07:43:52,SVR-LSTM
61,0.1203889810776972,0.1118688206751268,0.0003,0.1905317902565002,5.5,False,2,2026-07-29T07:43:57,SVR-LSTM
62,0.1203953597244325,0.1112623705968752,0.0003,0.2392901629209518,3.5,False,3,2026-07-29T07:44:01,SVR-LSTM
63,0.1201405185919541,0.1112163695660266,0.0003,0.184720292687416,2.9,False,4,2026-07-29T07:44:04,SVR-LSTM
64,0.1198754460274518,0.1105564334890344,0.0003,0.1944440454244613,3.0,True,0,2026-07-29T07:44:07,SVR-LSTM
65,0.1201107463666371,0.1119259203692059,0.0003,0.2635243237018585,5.5,False,1,2026-07-29T07:44:12,SVR-LSTM
66,0.1199946827122143,0.1102542863278598,0.0003,0.2680085897445678,3.7,True,0,2026-07-29T07:44:16,SVR-LSTM
67,0.119858460521305,0.1105976210763821,0.0003,0.3774937391281128,3.0,False,1,2026-07-29T07:44:19,SVR-LSTM
68,0.1197317705704615,0.1101938118482684,0.0003,0.2673028111457824,2.9,True,0,2026-07-29T07:44:22,SVR-LSTM
69,0.1195762300720581,0.1097649847167533,0.0003,0.2353215515613556,5.6,True,0,2026-07-29T07:44:28,SVR-LSTM
70,0.1194024825816626,0.110649550722523,0.0003,0.2861618399620056,3.5,False,1,2026-07-29T07:44:31,SVR-LSTM
71,0.1191745392568818,0.1104713579701198,0.0003,inf,3.0,False,2,2026-07-29T07:44:34,SVR-LSTM
72,0.1192133931177003,0.1107220611238217,0.0003,0.2647555470466614,2.9,False,3,2026-07-29T07:44:37,SVR-LSTM
73,0.1193762381325711,0.1106816272322948,0.0003,0.3254999816417694,5.2,False,4,2026-07-29T07:44:43,SVR-LSTM
74,0.1190999968693806,0.1103437797545076,0.0003,0.2585724890232086,3.8,False,5,2026-07-29T07:44:47,SVR-LSTM
75,0.1190072038016476,0.1097975622166644,0.0003,0.3390262424945831,2.9,False,6,2026-07-29T07:44:50,SVR-LSTM
76,0.1189109408102192,0.1095243263785,0.0003,0.3306232690811157,2.9,True,0,2026-07-29T07:44:53,SVR-LSTM
77,0.1187491518291798,0.1100760779783621,0.0003,0.2263877689838409,4.4,False,1,2026-07-29T07:44:57,SVR-LSTM
78,0.1187201761609905,0.1093426435612715,0.0003,0.2517336010932922,4.8,True,0,2026-07-29T07:45:02,SVR-LSTM
79,0.1186688477193916,0.1104413419961929,0.0003,0.3899789750576019,2.9,False,1,2026-07-29T07:45:05,SVR-LSTM
0,0.1603684483648656,0.1192215923424605,0.0003,0.4079411327838897,1.6,True,0,2026-07-29T07:45:09,STGCN
1,0.1298754521778651,0.1160228362122734,0.0003,0.6567574739456177,1.4,True,0,2026-07-29T07:45:10,STGCN
2,0.1268479399301193,0.1123234388919977,0.0003,0.5059110522270203,1.4,True,0,2026-07-29T07:45:11,STGCN
3,0.1254367903693691,0.1127185726558769,0.0003,0.5194451808929443,1.4,False,1,2026-07-29T07:45:13,STGCN
4,0.1246595640103895,0.1105068630160211,0.0003,0.511264443397522,1.4,True,0,2026-07-29T07:45:14,STGCN
5,0.1231441700032779,0.1095142524566624,0.0003,0.3957398533821106,1.4,True,0,2026-07-29T07:45:16,STGCN
6,0.1227934611367655,0.1099662996501058,0.0003,0.464086651802063,1.3,False,1,2026-07-29T07:45:17,STGCN
7,0.1218892561537878,0.1113755944502222,0.0003,0.5422143340110779,1.3,False,2,2026-07-29T07:45:18,STGCN
8,0.1212591384465877,0.109043054241728,0.0003,0.4786341190338135,1.4,True,0,2026-07-29T07:45:20,STGCN
9,0.1207319744831913,0.1078286439507872,0.0003,0.591722309589386,1.4,True,0,2026-07-29T07:45:21,STGCN
10,0.1209638958448892,0.1077296711750083,0.0003,0.4516968429088592,1.4,True,0,2026-07-29T07:45:23,STGCN
11,0.1201898798346519,0.1077688289703903,0.0003,0.369257241487503,1.3,False,1,2026-07-29T07:45:24,STGCN
12,0.1199343233973115,0.1076666782763633,0.0003,0.4697558879852295,1.4,True,0,2026-07-29T07:45:26,STGCN
13,0.1198303446664914,0.1066122956492088,0.0003,0.4743169844150543,1.4,True,0,2026-07-29T07:45:27,STGCN
14,0.1182935590272421,0.108220368705608,0.0003,0.6555078625679016,1.4,False,1,2026-07-29T07:45:28,STGCN
15,0.1197685126419905,0.1074305275803084,0.0003,0.5002944469451904,1.3,False,2,2026-07-29T07:45:30,STGCN
16,0.1181736790544384,0.1069080688386828,0.0003,0.4399541318416595,1.3,False,3,2026-07-29T07:45:31,STGCN
17,0.1187119024140494,0.1054672611938728,0.0003,0.4329025745391845,1.3,True,0,2026-07-29T07:45:33,STGCN
18,0.1185415464443164,0.1055421659743392,0.0003,0.5197291970252991,1.3,False,1,2026-07-29T07:45:34,STGCN
19,0.117828150502928,0.1060441041795107,0.0003,0.353566974401474,1.3,False,2,2026-07-29T07:45:35,STGCN
20,0.1175537520548799,0.1045566229047356,0.0003,0.3559371531009674,1.3,True,0,2026-07-29T07:45:37,STGCN
21,0.1169798197818326,0.1049335008221013,0.0003,0.4561953842639923,1.3,False,1,2026-07-29T07:45:38,STGCN
22,0.1166203101585199,0.1060416761908557,0.0003,0.4202029407024383,1.3,False,2,2026-07-29T07:45:39,STGCN
23,0.1182427021992075,0.1047810937922734,0.0003,0.5402689576148987,1.3,False,3,2026-07-29T07:45:41,STGCN
24,0.1172356647449535,0.1106135157438425,0.0003,0.3497285544872284,1.3,False,4,2026-07-29T07:45:42,STGCN
25,0.1167664435211118,0.1047149903171665,0.0003,0.4059523940086365,1.3,False,5,2026-07-29T07:45:44,STGCN
26,0.1160701702584277,0.1068976659041184,0.0003,0.3827743530273437,1.3,False,6,2026-07-29T07:45:45,STGCN
27,0.1160254766652872,0.1040054315721595,0.0003,0.3694284558296203,1.3,True,0,2026-07-29T07:45:46,STGCN
28,0.1161949244174328,0.1094068166400705,0.0003,0.4024555385112762,1.3,False,1,2026-07-29T07:45:48,STGCN
29,0.1161773895824348,0.1041711264259212,0.0003,0.4537271559238434,1.3,False,2,2026-07-29T07:45:49,STGCN
30,0.1155572287820197,0.1055187339392992,0.0003,0.4985564649105072,1.3,False,3,2026-07-29T07:45:50,STGCN
31,0.1158477137376974,0.103840046940924,0.0003,0.3068051636219024,1.3,True,0,2026-07-29T07:45:52,STGCN
32,0.1158758789955914,0.1051821128188908,0.0003,0.4411278963088989,1.3,False,1,2026-07-29T07:45:53,STGCN
33,0.1150443599119291,0.1030447748336163,0.0003,0.3060500025749206,1.3,True,0,2026-07-29T07:45:54,STGCN
34,0.115480554824347,0.1054354741923756,0.0003,0.3929207921028137,1.3,False,1,2026-07-29T07:45:56,STGCN
35,0.114918198444686,0.1033604084053537,0.0003,0.4090439081192016,1.3,False,2,2026-07-29T07:45:57,STGCN
36,0.1150023968173907,0.1027646076630105,0.0003,0.4029653668403625,1.3,True,0,2026-07-29T07:45:58,STGCN
37,0.115320853790739,0.1046389286498447,0.0003,0.3875885903835296,1.3,False,1,2026-07-29T07:46:00,STGCN
38,0.1147839894334038,0.1045604645387157,0.0003,0.3220581412315368,1.3,False,2,2026-07-29T07:46:01,STGCN
39,0.1145136157234946,0.1044263605151202,0.0003,0.3214177191257477,1.3,False,3,2026-07-29T07:46:02,STGCN
40,0.114604887333545,0.1027893008111597,0.0003,0.4235899746417999,1.3,False,4,2026-07-29T07:46:04,STGCN
41,0.1145739384896152,0.1030775662716273,0.0003,0.4211770892143249,1.3,False,5,2026-07-29T07:46:05,STGCN
42,0.1139550828344219,0.1025186881914243,0.0003,0.4177736937999725,1.3,True,0,2026-07-29T07:46:06,STGCN
43,0.1135715294342774,0.1027788894025834,0.0003,0.3394687175750732,1.3,False,1,2026-07-29T07:46:08,STGCN
44,0.114426600245329,0.10293492519266,0.0003,0.3344244360923767,1.3,False,2,2026-07-29T07:46:09,STGCN
45,0.1137881387557302,0.1029417769430757,0.0003,0.3172202408313751,1.3,False,3,2026-07-29T07:46:10,STGCN
46,0.1138439539860893,0.1042940587542214,0.0003,0.3028847575187683,1.3,False,4,2026-07-29T07:46:12,STGCN
47,0.1133684074813193,0.1030391941031256,0.0003,0.4139471352100372,1.3,False,5,2026-07-29T07:46:13,STGCN
48,0.1132468179195791,0.1023661499986281,0.0003,0.3875555098056793,1.3,True,0,2026-07-29T07:46:14,STGCN
49,0.1134704456060797,0.1033108949170007,0.0003,0.4256770014762878,1.3,False,1,2026-07-29T07:46:16,STGCN
50,0.1129371359125598,0.1017963349164187,0.0003,0.3436356484889984,1.3,True,0,2026-07-29T07:46:17,STGCN
51,0.1133486873173451,0.1018585073915156,0.0003,0.4132173359394073,1.3,False,1,2026-07-29T07:46:18,STGCN
52,0.113195700091975,0.1045507872988889,0.0003,0.3424671292304992,1.3,False,2,2026-07-29T07:46:20,STGCN
53,0.1131259526525225,0.1023431951282443,0.0003,0.314301460981369,1.3,False,3,2026-07-29T07:46:21,STGCN
54,0.1127303424608576,0.1036527497837176,0.0003,0.3059331476688385,1.3,False,4,2026-07-29T07:46:23,STGCN
55,0.112990907718847,0.1019945082428691,0.0003,0.3005341291427612,1.3,False,5,2026-07-29T07:46:24,STGCN
56,0.1132398077747324,0.1037822399329353,0.0003,0.3753010630607605,1.3,False,6,2026-07-29T07:46:25,STGCN
57,0.1127838174392888,0.1012928050707329,0.0003,0.3780657351016998,1.3,True,0,2026-07-29T07:46:27,STGCN
58,0.1122982178251821,0.1015120597331078,0.0003,0.3728998601436615,1.3,False,1,2026-07-29T07:46:28,STGCN
59,0.1124860336492349,0.101358237174841,0.0003,0.4704874157905578,1.3,False,2,2026-07-29T07:46:29,STGCN
60,0.1129796387075067,0.101392305363993,0.0003,0.4500843584537506,1.3,False,3,2026-07-29T07:46:31,STGCN
61,0.1123744159773156,0.1013346384432944,0.0003,0.3543178737163543,1.3,False,4,2026-07-29T07:46:32,STGCN
62,0.1125909093644592,0.1016094615416867,0.0003,0.3018586039543152,1.3,False,5,2026-07-29T07:46:33,STGCN
63,0.1122061885975219,0.1018769858138901,0.0003,0.2718855142593384,1.3,False,6,2026-07-29T07:46:35,STGCN
64,0.1121837855040372,0.1017076692001505,0.00015,0.2791322767734527,1.3,False,7,2026-07-29T07:46:36,STGCN
65,0.111740520793003,0.102630987640593,0.00015,0.351950854063034,1.3,False,8,2026-07-29T07:46:37,STGCN
66,0.11149106243482,0.1005000878985111,0.00015,0.2502526044845581,1.3,True,0,2026-07-29T07:46:39,STGCN
67,0.1111600839502208,0.1008673693452562,0.00015,0.276554673910141,1.3,False,1,2026-07-29T07:46:40,STGCN
68,0.1111540738042894,0.1007225945755675,0.00015,0.4286713898181915,1.3,False,2,2026-07-29T07:46:41,STGCN
69,0.1115806031358111,0.1007700691020095,0.00015,0.2967235445976257,1.3,False,3,2026-07-29T07:46:43,STGCN
70,0.1120262105386335,0.100980363704346,0.00015,0.3617569506168365,1.3,False,4,2026-07-29T07:46:44,STGCN
71,0.1112877787305758,0.1009596544880788,0.00015,0.2863785922527313,1.3,False,5,2026-07-29T07:46:46,STGCN
72,0.1113935090683318,0.1005688939284492,0.00015,0.3966193199157715,1.3,False,6,2026-07-29T07:46:47,STGCN
73,0.1112896818872336,0.1003097137333927,0.00015,0.232257455587387,1.3,True,0,2026-07-29T07:46:48,STGCN
74,0.1114119929271739,0.1005000133927051,0.00015,0.4936089515686035,1.3,False,1,2026-07-29T07:46:50,STGCN
75,0.1108320149910319,0.1009357796347403,0.00015,0.2469981461763382,1.3,False,2,2026-07-29T07:46:51,STGCN
76,0.1114517524674698,0.1007997710871827,0.00015,0.4017946124076843,1.3,False,3,2026-07-29T07:46:52,STGCN
77,0.1111985974423177,0.1005022365722682,0.00015,0.2871976494789123,1.3,False,4,2026-07-29T07:46:54,STGCN
78,0.1109970295494729,0.1001226348945727,0.00015,0.2764565348625183,1.3,True,0,2026-07-29T07:46:55,STGCN
79,0.1110149769992618,0.1010170066422158,0.00015,0.3610479831695556,1.3,False,1,2026-07-29T07:46:57,STGCN
0,0.2044598161846726,0.1454896598563089,0.0003,0.1771057099103927,5.3,True,0,2026-07-29T07:47:03,DCRNN
1,0.1492988748864813,0.126021170927273,0.0003,0.1355551779270172,6.1,True,0,2026-07-29T07:47:10,DCRNN
2,0.1331348017840595,0.1180024424178914,0.0003,0.1996151357889175,5.2,True,0,2026-07-29T07:47:15,DCRNN
3,0.1266632912086916,0.1154684785466927,0.0003,0.2692835330963135,6.3,True,0,2026-07-29T07:47:21,DCRNN
4,0.1239754056210046,0.1138159640051506,0.0003,0.2467301785945892,5.3,True,0,2026-07-29T07:47:26,DCRNN
5,0.1221216306581602,0.1115832222768893,0.0003,0.2870443761348724,5.4,True,0,2026-07-29T07:47:32,DCRNN
6,0.1207621044673762,0.1103012717769041,0.0003,0.1761126816272735,5.7,True,0,2026-07-29T07:47:38,DCRNN
7,0.1195278937508771,0.1092558716434043,0.0003,0.2033659219741821,5.1,True,0,2026-07-29T07:47:43,DCRNN
8,0.1185836642980575,0.1095502855522292,0.0003,0.2668792903423309,6.3,False,1,2026-07-29T07:47:49,DCRNN
9,0.1177495743383418,0.1076774451840709,0.0003,0.1980979889631271,5.3,True,0,2026-07-29T07:47:54,DCRNN
10,0.1170813924663669,0.1080555020125357,0.0003,0.1952549219131469,5.5,False,1,2026-07-29T07:48:00,DCRNN
11,0.1163897743591895,0.1062700838914939,0.0003,0.1972200721502304,5.7,True,0,2026-07-29T07:48:06,DCRNN
12,0.1159164630285986,0.1061643424679289,0.0003,0.2063400447368621,5.0,True,0,2026-07-29T07:48:11,DCRNN
13,0.1152636092442732,0.1060214680466023,0.0003,0.1941093802452087,6.1,True,0,2026-07-29T07:48:17,DCRNN
14,0.1148604911762279,0.1052496364892839,0.0003,0.1762501448392868,5.0,True,0,2026-07-29T07:48:22,DCRNN
15,0.1147673075015728,0.1052681448777298,0.0003,0.2393651455640792,5.9,False,1,2026-07-29T07:48:28,DCRNN
16,0.114004993389596,0.1046947010762088,0.0003,0.2223408222198486,5.6,True,0,2026-07-29T07:48:34,DCRNN
17,0.1133274294190354,0.1038646638639025,0.0003,0.1809268444776535,5.6,True,0,2026-07-29T07:48:39,DCRNN
18,0.1129387294361879,0.1042057395718255,0.0003,0.2160702496767044,7.1,False,1,2026-07-29T07:48:46,DCRNN
19,0.1127518130691496,0.1052920470771553,0.0003,0.2810367345809936,5.7,False,2,2026-07-29T07:48:52,DCRNN
20,0.1123002868268516,0.1031478872665992,0.0003,0.2579554319381714,7.1,True,0,2026-07-29T07:48:59,DCRNN
21,0.111788267322949,0.1030653393776207,0.0003,0.201249286532402,5.4,True,0,2026-07-29T07:49:05,DCRNN
22,0.1113145369749802,0.1020584436808968,0.0003,0.2036657631397247,5.5,True,0,2026-07-29T07:49:10,DCRNN
23,0.1108405094225328,0.1044266786794741,0.0003,0.2870928943157196,5.8,False,1,2026-07-29T07:49:16,DCRNN
24,0.1108396812782182,0.1030597575827614,0.0003,0.2151759713888168,5.2,False,2,2026-07-29T07:49:21,DCRNN
25,0.1106148053984065,0.1028316654674299,0.0003,0.2200945317745208,6.2,False,3,2026-07-29T07:49:28,DCRNN
26,0.1101914019538806,0.1020040670921514,0.0003,0.2228771448135376,5.2,True,0,2026-07-29T07:49:33,DCRNN
27,0.1099034374559318,0.1020058548630594,0.0003,0.2687450647354126,5.3,False,1,2026-07-29T07:49:38,DCRNN
28,0.1096040288498113,0.1020592602154055,0.0003,0.3460579216480255,6.0,False,2,2026-07-29T07:49:44,DCRNN
29,0.1094957713569913,0.1003089010060488,0.0003,0.2109903395175933,5.2,True,0,2026-07-29T07:49:49,DCRNN
30,0.1090453778813173,0.1018066533974238,0.0003,0.2318625003099441,6.1,False,1,2026-07-29T07:49:56,DCRNN
31,0.1090284370131545,0.1005641637103898,0.0003,0.2710984647274017,5.0,False,2,2026-07-29T07:50:01,DCRNN
32,0.1085003356848444,0.0997812490459981,0.0003,0.2292708456516266,5.6,True,0,2026-07-29T07:50:06,DCRNN
33,0.1084477681052553,0.1004920326337054,0.0003,0.2902956902980804,5.7,False,1,2026-07-29T07:50:12,DCRNN
34,0.1084586063420379,0.0999440822218145,0.0003,0.2250086367130279,5.1,False,2,2026-07-29T07:50:17,DCRNN
35,0.1082585898401973,0.099487828029381,0.0003,0.2562707662582397,6.3,True,0,2026-07-29T07:50:24,DCRNN
36,0.1080627041039886,0.0994957448443868,0.0003,0.2386240512132644,5.1,False,1,2026-07-29T07:50:29,DCRNN
37,0.1076868647566208,0.0988588292192626,0.0003,0.2322049885988235,5.5,True,0,2026-07-29T07:50:34,DCRNN
38,0.1076189026727781,0.0995052989858847,0.0003,0.2214132398366928,5.8,False,1,2026-07-29T07:50:40,DCRNN
39,0.107583554989689,0.0993008150995432,0.0003,0.2667247951030731,5.0,False,2,2026-07-29T07:50:45,DCRNN
40,0.1071710023906204,0.0984551773948983,0.0003,0.2178295701742172,6.3,True,0,2026-07-29T07:50:51,DCRNN
41,0.1073352416301821,0.0985056294517202,0.0003,0.4058095812797546,4.9,False,1,2026-07-29T07:50:56,DCRNN
42,0.1070360384472123,0.0984886958785764,0.0003,0.3269347548484802,5.1,False,2,2026-07-29T07:51:02,DCRNN
43,0.1068654069533714,0.0997752432639782,0.0003,0.2374116480350494,5.9,False,3,2026-07-29T07:51:07,DCRNN
44,0.1068033596644034,0.097972285329968,0.0003,0.3578058183193207,5.0,True,0,2026-07-29T07:51:13,DCRNN
45,0.1064997839239927,0.0986603780107183,0.0003,0.2264179736375808,5.9,False,1,2026-07-29T07:51:18,DCRNN
46,0.1063637420535087,0.0980929672554299,0.0003,0.2848915159702301,5.2,False,2,2026-07-29T07:51:24,DCRNN
47,0.1063015610962123,0.099728308986504,0.0003,0.2278563231229782,5.1,False,3,2026-07-29T07:51:29,DCRNN
48,0.1062350088423425,0.0979040459125906,0.0003,0.2587494254112243,6.3,True,0,2026-07-29T07:51:35,DCRNN
49,0.106126898412521,0.098123215589222,0.0003,0.3154057264328003,4.9,False,1,2026-07-29T07:51:40,DCRNN
50,0.1059285839344119,0.0972369482720291,0.0003,0.2752828598022461,6.0,True,0,2026-07-29T07:51:46,DCRNN
51,0.1058444577914018,0.0977982000171483,0.0003,0.2658550441265106,5.2,False,1,2026-07-29T07:51:51,DCRNN
52,0.1056286143241347,0.0970622981888252,0.0003,0.2075328975915908,5.0,True,0,2026-07-29T07:51:56,DCRNN
53,0.1056204364194974,0.0985140638773913,0.0003,0.2887626588344574,6.1,False,1,2026-07-29T07:52:03,DCRNN
54,0.1056157686716907,0.0973401690659287,0.0003,0.2610992789268493,4.9,False,2,2026-07-29T07:52:08,DCRNN
55,0.1055382827153572,0.0969504041822402,0.0003,0.4724198579788208,5.8,True,0,2026-07-29T07:52:13,DCRNN
56,0.1051942905226906,0.0976522656178081,0.0003,0.2409415692090988,5.5,False,1,2026-07-29T07:52:19,DCRNN
57,0.1051891792442772,0.0963161357238397,0.0003,0.2381164878606796,5.3,True,0,2026-07-29T07:52:24,DCRNN
58,0.1050691585128124,0.0970867530002698,0.0003,0.2595625817775726,6.4,False,1,2026-07-29T07:52:31,DCRNN
59,0.1051813845123563,0.0964721590280532,0.0003,0.3492234945297241,5.0,False,2,2026-07-29T07:52:36,DCRNN
60,0.1048878887197473,0.0970356871711683,0.0003,0.2209816873073578,5.5,False,3,2026-07-29T07:52:41,DCRNN
61,0.1049296673837598,0.0975615118967962,0.0003,0.2421854436397552,5.5,False,4,2026-07-29T07:52:47,DCRNN
62,0.1050267763190217,0.0967680424615577,0.0003,0.2795352041721344,5.1,False,5,2026-07-29T07:52:52,DCRNN
63,0.1047595296587262,0.0973016170600613,0.0003,0.2942869663238525,6.1,False,6,2026-07-29T07:52:58,DCRNN
64,0.104721165227366,0.0961950564204336,0.0003,0.2830881178379059,5.0,True,0,2026-07-29T07:53:03,DCRNN
65,0.1046298796822736,0.0963047433767344,0.0003,0.3045390844345093,5.6,False,1,2026-07-29T07:53:09,DCRNN
66,0.10439446999149,0.0959981180072485,0.0003,0.2046402394771576,5.8,True,0,2026-07-29T07:53:15,DCRNN
67,0.1043105858204129,0.0980315735297543,0.0003,0.3946646153926849,5.0,False,1,2026-07-29T07:53:20,DCRNN
68,0.1043779154563998,0.0958792532865817,0.0003,0.269854873418808,6.3,True,0,2026-07-29T07:53:26,DCRNN
69,0.1040350512980104,0.0958706784461225,0.0003,0.2279369831085205,5.0,True,0,2026-07-29T07:53:31,DCRNN
70,0.104098347893783,0.0954492674260349,0.0003,0.2823441922664642,5.4,True,0,2026-07-29T07:53:37,DCRNN
71,0.1038894557527133,0.0970992481151779,0.0003,0.2253793776035308,5.8,False,1,2026-07-29T07:53:43,DCRNN
72,0.1039403985489855,0.0963934466324664,0.0003,0.2338638603687286,5.1,False,2,2026-07-29T07:53:48,DCRNN
73,0.1042902047653774,0.0956434792132823,0.0003,0.4055866599082947,6.4,False,3,2026-07-29T07:53:54,DCRNN
74,0.103912200475787,0.0952167750878648,0.0003,0.2351304590702057,5.0,True,0,2026-07-29T07:53:59,DCRNN
75,0.1036902718327857,0.0959085482735555,0.0003,0.2854868769645691,5.3,False,1,2026-07-29T07:54:04,DCRNN
76,0.1038335777737282,0.0957850122844779,0.0003,0.2536847293376922,5.7,False,2,2026-07-29T07:54:10,DCRNN
77,0.1038716458521046,0.0955634339825137,0.0003,0.4069041013717651,5.0,False,3,2026-07-29T07:54:15,DCRNN
78,0.1035296194009728,0.0954752072773792,0.0003,0.2378438413143158,6.1,False,4,2026-07-29T07:54:21,DCRNN
79,0.1034854952450637,0.0976021772475688,0.0003,0.3070315718650818,4.9,False,5,2026-07-29T07:54:26,DCRNN
0,0.1864522389658204,0.1269402350861947,0.0003,0.2449428141117096,6.2,True,0,2026-07-29T07:54:34,Graph WaveNet
1,0.1292935136255327,0.1127602203779823,0.0003,0.2657007277011871,2.6,True,0,2026-07-29T07:54:37,Graph WaveNet
2,0.1197945735448009,0.1075533126982358,0.0003,0.2403487265110016,2.5,True,0,2026-07-29T07:54:39,Graph WaveNet
3,0.1162016894791152,0.1064587390602945,0.0003,0.1807021349668502,2.5,True,0,2026-07-29T07:54:42,Graph WaveNet
4,0.1141430311805599,0.1040492185524531,0.0003,0.2120740413665771,2.6,True,0,2026-07-29T07:54:45,Graph WaveNet
5,0.1128716877201101,0.1028984384304219,0.0003,0.2161196023225784,2.6,True,0,2026-07-29T07:54:47,Graph WaveNet
