lag_days,acf,persona
4.4907407407407405,0.3374054195357132,Commuter
4.5,0.33949432693932907,Commuter
4.5092592592592595,0.3346091217462561,Commuter
4.518518518518518,0.33137222269693817,Commuter
4.527777777777778,0.3294231050665413,Commuter
4.537037037037037,0.31807568501754674,Commuter
4.546296296296297,0.3011403924811108,Commuter
4.555555555555555,0.27961578117749325,Commuter
4.564814814814815,0.24804260394412073,Commuter
4.574074074074074,0.20928907201275532,Commuter
4.583333333333333,0.1663322217786703,Commuter
4.592592592592593,0.1184339916782326,Commuter
4.601851851851852,0.06891838042522944,Commuter
4.611111111111111,0.02062069359859165,Commuter
4.62037037037037,-0.026044018771412995,Commuter
4.62962962962963,-0.06860532895690423,Commuter
4.638888888888889,-0.10573932226003435,Commuter
4.648148148148148,-0.13867363847385805,Commuter
4.657407407407407,-0.1662012740078508,Commuter
4.666666666666667,-0.1876917947194237,Commuter
4.675925925925926,-0.20531211652157036,Commuter
4.685185185185185,-0.2188039601344574,Commuter
4.694444444444445,-0.22828623475672205,Commuter
4.703703703703703,-0.2358705001022044,Commuter
4.712962962962963,-0.24119841104772377,Commuter
4.722222222222222,-0.24482637654255976,Commuter
4.731481481481482,-0.24844572899340472,Commuter
4.7407407407407405,-0.25155748041713766,Commuter
4.75,-0.2544305505467753,Commuter
4.7592592592592595,-0.2585718973228454,Commuter
4.768518518518518,-0.26321374836027106,Commuter
4.777777777777778,-0.26789611798087987,Commuter
4.787037037037037,-0.27384815755981257,Commuter
4.796296296296297,-0.2796659959051258,Commuter
4.805555555555555,-0.2841445858917082,Commuter
4.814814814814815,-0.2880544542262746,Commuter
4.824074074074074,-0.28957481365305365,Commuter
4.833333333333333,-0.28734330292855115,Commuter
4.842592592592593,-0.2813389778157854,Commuter
4.851851851851852,-0.2692129243181935,Commuter
4.861111111111111,-0.2505224398792341,Commuter
4.87037037037037,-0.22556128913307996,Commuter
4.87962962962963,-0.19188465972719565,Commuter
4.888888888888889,-0.14948254296918434,Commuter
4.898148148148148,-0.0992304908924943,Commuter
4.907407407407407,-0.03867246172173129,Commuter
4.916666666666667,0.031386447331766716,Commuter
4.925925925925926,0.10888821420759211,Commuter
4.935185185185185,0.19541306508189388,Commuter
4.944444444444445,0.28609775088244627,Commuter
4.953703703703703,0.3749341585536801,Commuter
4.962962962962963,0.4637087766863835,Commuter
4.972222222222222,0.5426767984832145,Commuter
4.981481481481482,0.598890249184212,Commuter
4.9907407407407405,0.6391405768827774,Commuter
